"AIC" "BIC" "time" "rho" "knn" "obsSample" "seed" "moran"
-488.716110873237 -459.031254574305 0.481667995452881 0.664958231545855 18 200 151 0.57775581954825
-484.193726453515 -454.508870154583 0.414686918258667 0.594187640881966 19 200 151 0.561242880642277
-483.413143287087 -453.728286988155 0.427811861038208 0.56073530161255 20 200 151 0.549694896279485
-483.351305606551 -453.666449307619 0.516244173049927 0.55121220285723 21 200 151 0.529143622528845
-482.809100198866 -453.124243899933 0.456450939178467 0.507510174948829 22 200 151 0.513854850136644
-484.006491666783 -454.321635367851 0.432178020477295 0.500255658004574 23 200 151 0.497913930297056
-483.195475592226 -453.510619293294 0.468445062637329 0.455548385420339 24 200 151 0.482487231021993
-483.015485284753 -453.330628985821 0.461626052856445 0.439497345458196 25 200 151 0.464358401361404
-483.794301084018 -454.109444785086 0.462696075439453 0.441275023928605 26 200 151 0.446541487420586
-483.88015244 -454.195296141067 0.474901914596558 0.374982598360183 27 200 151 0.42287483731472
-483.004247160847 -453.319390861914 0.458230018615723 0.298177511492872 28 200 151 0.401176248893314
-481.100711526721 -451.415855227788 0.509238958358765 0.253363721100739 29 200 151 0.383753565196902
-481.807591531448 -452.122735232516 0.550812005996704 0.189918929363143 30 200 151 0.358175572289754
-483.844468804129 -454.159612505196 0.543047189712524 0.167694482062009 31 200 151 0.340825608916094
-485.482717948945 -455.797861650012 0.445253133773804 0.16928694764298 32 200 151 0.32231950717921
-485.317915890261 -455.633059591328 0.531160831451416 0.160088676133823 33 200 151 0.306157994881566
-482.74125507932 -453.056398780387 0.535083055496216 0.206506607577301 34 200 151 0.293595454532772
-481.408870816119 -451.724014517186 0.503612041473389 0.204952831218011 35 200 151 0.281579811744343
-479.228232901861 -449.543376602929 0.634471893310547 0.261447920624164 36 200 151 0.272609964780967
-475.599722296738 -445.914865997805 0.564899921417236 0.288434017583571 37 200 151 0.263272058854645
-472.815420326639 -443.130564027707 0.626828908920288 0.294736384669616 38 200 151 0.258396410633603
-471.416078347272 -441.731222048339 0.519032001495361 0.333261455265456 39 200 151 0.249368985195073
-470.345271503624 -440.660415204692 0.533962965011597 0.387257803167877 40 200 151 0.244865015969489
-468.542288583622 -438.857432284689 0.613237142562866 0.400534020854383 41 200 151 0.2351458935747
-466.689475280072 -437.004618981139 0.608381032943726 0.374644836872213 42 200 151 0.22617905664732
-466.346150648196 -436.661294349264 0.539317846298218 0.431485028075419 43 200 151 0.220877630792848
-466.048452082229 -436.363595783296 0.616307973861694 0.42064747749696 44 200 151 0.213239344198031
-464.852432668425 -435.167576369492 0.483159065246582 0.424984255328191 45 200 151 0.204752437634489
-464.576186669176 -434.891330370243 0.557405948638916 0.479005542261057 46 200 151 0.196184824849971
-463.268645136902 -433.58378883797 0.641594886779785 0.486859598395736 47 200 151 0.188648717508805
-461.556252789439 -431.871396490506 0.636547088623047 0.474519757499797 48 200 151 0.181063217552557
-459.967683324749 -430.282827025817 0.550006151199341 0.490233223898354 49 200 151 0.17465599281361
-459.00310558039 -429.318249281458 0.640376091003418 0.499985309499783 50 200 151 0.166688759770038
-176.765838771112 -147.08098247218 0.468120098114014 0.670711823937851 2 200 201 0.929828175626485
-156.325791586241 -126.640935287309 0.43246603012085 0.618347594864369 3 200 201 0.900695805407274
-155.39133862356 -125.706482324628 0.448997020721436 0.601977960260064 4 200 201 0.882344545570348
-157.451143596194 -127.766287297262 0.40782904624939 0.668839100299048 5 200 201 0.86359097155365
-146.587293452315 -116.902437153382 0.501201152801514 0.650434721512894 6 200 201 0.839896863280006
-138.884032112101 -109.199175813169 0.451605796813965 0.639122195920179 7 200 201 0.813474969868562
-128.313468048483 -98.6286117495507 0.492395162582397 0.611271172888712 8 200 201 0.793551867591993
-126.620079244111 -96.9352229451789 0.455704927444458 0.596202387227197 9 200 201 0.780775461763962
-127.569820116322 -97.8849638173894 0.445090055465698 0.600193602489239 10 200 201 0.763912024228026
-126.4755363683 -96.7906800693679 0.442255973815918 0.597243922221555 11 200 201 0.749618481210928
-126.249647157477 -96.5647908585449 0.467297077178955 0.618033530266666 12 200 201 0.73382306064121
-123.138091138525 -93.453234839593 0.493978977203369 0.615031229299771 13 200 201 0.720328959921493
-119.289777647245 -89.6049213483124 0.453940153121948 0.627678689760289 14 200 201 0.70311842013957
-117.734698604216 -88.0498423052837 0.448640108108521 0.639277660699103 15 200 201 0.688682362549922
-115.546622342494 -85.861766043562 0.434180974960327 0.650560833433482 16 200 201 0.67069949207047
-113.278934353833 -83.5940780549006 0.429865837097168 0.639463129823119 17 200 201 0.653319495352476
-111.190705832204 -81.505849533272 0.466159105300903 0.636425613261193 18 200 201 0.635275906590365
-110.518380028252 -80.8335237293201 0.489231109619141 0.643004078323853 19 200 201 0.622449393535237
-109.264600357403 -79.5797440584705 0.468903064727783 0.648850814061521 20 200 201 0.606258926011038
-108.42022294067 -78.7353666417373 0.440528154373169 0.655130741868966 21 200 201 0.590592423543736
-105.848048272374 -76.1631919734419 0.54455304145813 0.649135131756843 22 200 201 0.574213150066559
-103.165055242496 -73.4801989435641 0.516755104064941 0.63088857217121 23 200 201 0.560105060806523
-102.217662166668 -72.5328058677352 0.51101016998291 0.631077353442503 24 200 201 0.545856946258843
-102.101364342187 -72.4165080432551 0.543262004852295 0.649886221129815 25 200 201 0.529362749286614
-101.248878415999 -71.5640221170668 0.528497934341431 0.653381007588193 26 200 201 0.510750918107552
-98.1887741496288 -68.5039178506965 0.585525989532471 0.621861836877197 27 200 201 0.491965377275505
-97.7865053395407 -68.1016490406084 0.467641830444336 0.611400790189565 28 200 201 0.478865835818997
-97.4890192547734 -67.8041629558411 0.500820159912109 0.560084526944604 29 200 201 0.465397957161203
-97.159754683455 -67.4748983845227 0.472882986068726 0.530846711644763 30 200 201 0.446840551595465
-97.9209374787461 -68.2360811798138 0.498451232910156 0.509014009362685 31 200 201 0.43721900987597
-97.4423720537911 -67.7575157548588 0.570717096328735 0.50018187192147 32 200 201 0.431128278925893
-97.1712541664859 -67.4863978675535 0.596012115478516 0.487216939260728 33 200 201 0.424024343190717
-96.0933680049915 -66.4085117060592 0.596245050430298 0.49457454468129 34 200 201 0.42027260413728
-95.6509681757981 -65.9661118768658 0.58272910118103 0.491588997813296 35 200 201 0.41771625567499
-94.8561135249502 -65.1712572260179 0.593068838119507 0.468537000843472 36 200 201 0.414443940839913
-94.8209225523858 -65.1360662534535 0.521728038787842 0.46723874504037 37 200 201 0.413509741059488
-90.8138259071156 -61.1289696081832 0.502125978469849 0.317011743508937 38 200 201 0.412525517024602
-90.405714021296 -60.7208577223637 0.555377960205078 0.283220610610313 39 200 201 0.410354463286848
-89.1102066936521 -59.4253503947198 0.525445938110352 0.171718556471788 40 200 201 0.403865631121119
-88.7348572239781 -59.0500009250457 0.56241512298584 0.193792541446206 41 200 201 0.398701021285864
-87.4699596742535 -57.7851033753212 0.560257911682129 0.0578054317952002 42 200 201 0.393053232372431
-86.7231226192374 -57.0382663203051 0.560075998306274 0.050677417700718 43 200 201 0.389621162751381
-85.6761981336904 -55.9913418347581 0.647109985351562 0.00599013636227294 44 200 201 0.383459624232263
-84.6043369275246 -54.9194806285923 0.612575054168701 -0.0930501412382946 45 200 201 0.376182608805307
-84.0479092674046 -54.3630529684723 0.668795824050903 -0.142293478739492 46 200 201 0.370521847201004
-83.0977728808998 -53.4129165819675 0.668479919433594 -0.235671531973884 47 200 201 0.366050824800001
-82.6740369034918 -52.9891806045595 0.626481056213379 -0.378109256704619 48 200 201 0.36054293141465
-82.4406937631463 -52.755837464214 0.594753980636597 -0.487978259285996 49 200 201 0.35459972122661
-82.0991425461181 -52.4142862471858 0.632524013519287 -0.482207996626353 50 200 201 0.348228496321241
-541.931462095323 -512.246605796391 0.482655048370361 0.586863516174062 2 200 251 0.896677052272593
-525.68470441647 -495.999848117538 0.497649908065796 0.581731671359679 3 200 251 0.851492012967645
-525.129691901892 -495.44483560296 0.528927087783813 0.614604918979497 4 200 251 0.830491659350024
-527.427637403405 -497.742781104472 0.503108024597168 0.656311393141931 5 200 251 0.801446652517377
-528.519465968037 -498.834609669104 0.463984966278076 0.682103887002897 6 200 251 0.783604026650734
-528.029027862923 -498.344171563991 0.47374701499939 0.703286386328106 7 200 251 0.761688501044783
-527.5626534608 -497.877797161867 0.505536079406738 0.710872411120136 8 200 251 0.747817103960659
-525.922086094888 -496.237229795956 0.481364011764526 0.729440414014033 9 200 251 0.733793825145541
-522.666453941073 -492.98159764214 0.478993892669678 0.720402364059341 10 200 251 0.722539785160612
-528.292910226348 -498.608053927415 0.441258907318115 0.745330470671544 11 200 251 0.713246542008496
-525.560488834637 -495.875632535705 0.600872993469238 0.752865721049078 12 200 251 0.702289146342458
-529.291609192817 -499.606752893885 0.493082046508789 0.763442134623277 13 200 251 0.695939958629269
-524.653434651976 -494.968578353043 0.508185863494873 0.766784981750451 14 200 251 0.685013600864738
-525.169414927079 -495.484558628147 0.466240882873535 0.788880311784563 15 200 251 0.675189324559245
-520.954343452288 -491.269487153356 0.6751389503479 0.779779815518774 16 200 251 0.665005953841954
-516.080702436022 -486.395846137089 0.649907827377319 0.774369088541264 17 200 251 0.656491737627056
-514.230060946151 -484.545204647218 0.556571960449219 0.768851016283163 18 200 251 0.646779069697079
-509.043425927248 -479.358569628315 0.670460939407349 0.761298018918006 19 200 251 0.62583288302153
-509.019080064646 -479.334223765713 0.496655941009521 0.762141697464667 20 200 251 0.610248677948803
-510.011456460095 -480.326600161163 0.52483606338501 0.773180593405863 21 200 251 0.591164955793418
-507.099434919131 -477.414578620198 0.568490028381348 0.768376874778512 22 200 251 0.572977690903082
-504.190394041884 -474.505537742951 0.500524997711182 0.756018980691934 23 200 251 0.554183854632921
-502.505750354444 -472.820894055512 0.686453104019165 0.752972299775803 24 200 251 0.532956824660514
-499.186335493031 -469.501479194098 0.726188898086548 0.743548234864948 25 200 251 0.513339098551867
-497.579043190676 -467.894186891743 0.834151983261108 0.757683100188741 26 200 251 0.490045743734971
-493.199230806915 -463.514374507982 0.606292963027954 0.731220032680737 27 200 251 0.466985144024113
-492.894949736655 -463.210093437723 0.734214067459106 0.737079474061046 28 200 251 0.442799083108823
-489.741800286149 -460.056943987217 0.597084045410156 0.738868729402688 29 200 251 0.42306752326456
-486.312564241352 -456.62770794242 0.561224937438965 0.723678417019243 30 200 251 0.402265321615882
-484.755099283523 -455.07024298459 0.590485811233521 0.70684452596107 31 200 251 0.381580846423614
-484.274822739899 -454.589966440967 0.598013877868652 0.699645465525587 32 200 251 0.361310537002939
-481.878937893249 -452.194081594317 0.619926929473877 0.677301573385919 33 200 251 0.353797589349019
-481.643528039021 -451.958671740088 0.678660869598389 0.681912153630935 34 200 251 0.346348510472007
-479.945778288251 -450.260921989318 0.59666109085083 0.638842507582015 35 200 251 0.335104853133039
-479.502725275884 -449.817868976952 0.559093952178955 0.635693011763054 36 200 251 0.332214651718963
-479.971176126703 -450.286319827771 0.537590980529785 0.645449080955854 37 200 251 0.328695311583493
-478.6246152057 -448.939758906767 0.602413892745972 0.622899463410553 38 200 251 0.323741437518564
-477.235873825022 -447.55101752609 0.589912891387939 0.591101591038425 39 200 251 0.318273925836149
-477.305627272041 -447.620770973109 0.525883913040161 0.560388239910397 40 200 251 0.317798264410438
-476.751569861371 -447.066713562438 0.539702892303467 0.548892885733145 41 200 251 0.312696960031294
-475.542003388071 -445.857147089139 0.601473808288574 0.51150299337279 42 200 251 0.310843576007293
-475.056272478042 -445.37141617911 0.498666048049927 0.475847301413425 43 200 251 0.305891716893562
-474.492864105347 -444.808007806415 0.59123420715332 0.445592062975557 44 200 251 0.301737826632032
-474.254766376838 -444.569910077906 0.549378156661987 0.376454599835841 45 200 251 0.298974304528592
-474.054722581203 -444.36986628227 0.484034061431885 0.340094419599456 46 200 251 0.297266357976452
-474.410989062321 -444.726132763389 0.568825960159302 0.252725003716892 47 200 251 0.291723360141943
-475.063017980207 -445.378161681275 0.631686925888062 0.229196851988589 48 200 251 0.286019585591236
-476.633461005997 -446.948604707065 0.578848123550415 0.280147135513923 49 200 251 0.278469738510355
-477.319015024289 -447.634158725357 0.541124105453491 0.296196787787774 50 200 251 0.272546000482038
-467.664050015678 -437.979193716745 0.529725074768066 0.68317123543611 2 200 301 0.901190015899016
-485.310974899838 -455.626118600905 0.416090965270996 0.744862771250811 3 200 301 0.878879920958698
-492.924529332677 -463.239673033745 0.422574043273926 0.786683943124968 4 200 301 0.865266608692486
